Time,EGO_GPSdirection,EGO_latGPS,EGO_longGPS,EGO_longSpeed,EGO_longAccel,EGO_latAccel,EGO_SwAngle,EGO_SwRotSpeed,OBJECT_0001_Unique_ID,OBJECT_0001_Length,OBJECT_0001_Width,OBJECT_0001_Height,OBJECT_0001_LongPos,OBJECT_0001_LatPos,OBJECT_0001_LongVel,OBJECT_0001_LatVel,OBJECT_0001_LongAccel,OBJECT_0001_ObstacleClass
66.65,-65,48.8732312607,2.29566427968,12.9098405838,1.164498806,2.05272459984,0.416173875332,0.561340749264,45,4.326,1.773,1.494,5,0,0,0,1.89711558819,1
66.7,-65,48.873233619,2.29566898392,12.9532871246,0.855883955956,2.16013216972,0.434999644756,0.370702415705,45,4.326,1.773,1.494,5,0,0,0,2.05272459984,1
66.75,-65,48.8732359692,2.29567359043,12.9802236557,0.539258599281,2.2153031826,0.44425162673,0.185201823711,45,4.326,1.773,1.494,5,0,0,0,2.16013216972,1
66.8,-65,48.8732383378,2.29567815234,12.9909420013,0.215386837721,2.23013138771,0.446485459805,0.0448864884675,45,4.326,1.773,1.494,5,0,0,0,2.2153031826,1
66.85,-65,48.873240742,2.29568270265,12.9851903915,-0.115049257874,2.21431899071,0.443715125322,-0.0554032176733,45,4.326,1.773,1.494,5,0,0,0,2.23013138771,1
66.9,-65,48.8732431513,2.29568718549,12.963104248,-0.44465982914,2.17518281937,0.437365502119,-0.127796649933,45,4.326,1.773,1.494,5,0,0,0,2.21431899071,1
66.95,-65,48.873245593,2.29569165327,12.924785614,-0.766387701035,2.11938905716,0.428685367107,-0.173584461212,45,4.326,1.773,1.494,5,0,0,0,2.17518281937,1
67,-65,48.8732480421,2.29569606216,12.8702926636,-1.09242069721,2.051425457,0.418468594551,-0.204778939486,45,4.326,1.773,1.494,5,0,0,0,2.11938905716,1
67.05,-65,48.8732504991,2.29570041627,12.799372673,-1.42210066319,1.97567379475,0.407503634691,-0.219844222069,45,4.326,1.773,1.494,5,0,0,0,2.051425457,1
67.1,-65,48.8732530037,2.29570478748,12.7103128433,-1.75476336479,1.89461553097,0.396288633347,-0.220958560705,45,4.326,1.773,1.494,5,0,0,0,1.97567379475,1
67.15,-65,48.8732554718,2.29570903203,12.6058807373,-2.08826470375,1.80558216572,0.383958607912,-0.246523812413,45,4.326,1.773,1.494,5,0,0,0,1.89461553097,1
67.2,-65,48.8732579294,2.2957131995,12.4989442825,-2.14603686333,1.73740720749,0.375815927982,-0.16339828074,45,4.326,1.773,1.494,5,0,0,0,1.80558216572,1
67.25,-65,48.87326038,2.29571729776,12.3899774551,-2.19065785408,1.72003388405,0.378629207611,0.0565569400787,45,4.326,1.773,1.494,5,0,0,0,1.73740720749,1
67.3,-65,48.8732628392,2.29572135416,12.2785835266,-2.22836971283,1.68213963509,0.377037882805,-0.0318328849971,45,4.326,1.773,1.494,5,0,0,0,1.72003388405,1
67.35,-65,48.8732652975,2.29572535449,12.1654462814,-2.25977611542,1.63613009453,0.373580366373,-0.0690570324659,45,4.326,1.773,1.494,5,0,0,0,1.68213963509,1
67.4,-65,48.8732677412,2.29572927883,12.0514326096,-2.28553986549,1.58448898792,0.368670284748,-0.0984234884381,45,4.326,1.773,1.494,5,0,0,0,1.63613009453,1
67.45,-65,48.8732701753,2.29573313758,11.9365243912,-2.30625081062,1.5298281908,0.362842231989,-0.116965405643,45,4.326,1.773,1.494,5,0,0,0,1.58448898792,1
67.5,-65,48.8732726081,2.29573693954,11.8205633163,-2.32247877121,1.78858196735,0.432519137859,1.39587473869,45,4.326,1.773,1.494,5,0,0,0,1.5298281908,1
67.55,-65,48.8732750353,2.29574067201,11.7040681839,-2.334867239,1.96986997128,0.485831320286,1.06874585152,45,4.326,1.773,1.494,5,0,0,0,1.78858196735,1
67.6,-65,48.8732774652,2.29574434364,11.5868530273,-2.34399676323,2.08716058731,0.525176107883,0.786921203136,45,4.326,1.773,1.494,5,0,0,0,1.96986997128,1
67.65,-65,48.8732799282,2.29574799676,11.4675779343,-2.35051012039,2.1531059742,0.553057670593,0.549528837204,45,4.326,1.773,1.494,5,0,0,0,2.08716058731,1
67.7,-65,48.8732823604,2.29575153592,11.3494510651,-2.35507369041,2.17990493774,0.571629881859,0.370278269053,45,4.326,1.773,1.494,5,0,0,0,2.1531059742,1
67.75,-65,48.873284774,2.29575498102,11.2318496704,-2.35981273651,2.17380332947,0.582012951374,0.208346903324,45,4.326,1.773,1.494,5,0,0,0,2.17990493774,1
67.8,-65,48.8732871786,2.29575834806,11.1141424179,-2.36706471443,2.14260601997,0.585869789124,0.0775562673807,45,4.326,1.773,1.494,5,0,0,0,2.17380332947,1
67.85,-65,48.8732895914,2.29576166275,10.9951448441,-2.38000249863,2.09188342094,0.584450960159,-0.0283754784614,45,4.326,1.773,1.494,5,0,0,0,2.14260601997,1
67.9,-65,48.8732919892,2.29576489547,10.8759641647,-2.39275288582,2.02659869194,0.578698158264,-0.11548896879,45,4.326,1.773,1.494,5,0,0,0,2.09188342094,1
67.95,-65,48.8732943844,2.29576806603,10.7559261322,-2.40517354012,1.9504019022,0.569455325603,-0.185181811452,45,4.326,1.773,1.494,5,0,0,0,2.02659869194,1
68,-65,48.8732967678,2.29577116525,10.6354417801,-2.41729211807,1.8663970232,0.557363569736,-0.242576062679,45,4.326,1.773,1.494,5,0,0,0,1.9504019022,1
68.05,-65,48.8732991892,2.29577425931,10.5119028091,-2.42913150787,1.7763607502,0.543038249016,-0.28166154027,45,4.326,1.773,1.494,5,0,0,0,1.8663970232,1
68.1,-65,48.8733015521,2.29577722836,10.3902072906,-2.44072031975,1.68284547329,0.526594936848,-0.329742670059,45,4.326,1.773,1.494,5,0,0,0,1.7763607502,1
68.15,-65,48.8733038976,2.29578012677,10.2684221268,-2.44794726372,1.69543480873,0.543170750141,0.333189755678,45,4.326,1.773,1.494,5,0,0,0,1.68284547329,1
68.2,-65,48.8733062421,2.29578297264,10.146109581,-2.44699215889,1.84554791451,0.605500638485,1.24722850323,45,4.326,1.773,1.494,5,0,0,0,1.69543480873,1
68.25,-65,48.8733085645,2.29578574014,10.0245637894,-2.44346022606,1.797118783,0.603999376297,-0.0301793646067,45,4.326,1.773,1.494,5,0,0,0,1.84554791451,1
68.3,-65,48.8733108854,2.2957884575,9.90263462067,-2.43938755989,1.66139233112,0.572269082069,-0.634725511074,45,4.326,1.773,1.494,5,0,0,0,1.797118783,1
68.35,-65,48.8733131811,2.29579110142,9.781498909,-2.43496966362,1.5227086544,0.537620484829,-0.69637298584,45,4.326,1.773,1.494,5,0,0,0,1.66139233112,1
68.4,-65,48.8733154744,2.29579370219,9.65988731384,-2.43022561073,1.39069187641,0.503493070602,-0.681905865669,45,4.326,1.773,1.494,5,0,0,0,1.5227086544,1
68.45,-65,48.8733177796,2.2957962791,9.53695678711,-2.42518258095,1.26497340202,0.469896674156,-0.662728786469,45,4.326,1.773,1.494,5,0,0,0,1.39069187641,1
68.5,-65,48.8733200336,2.29579876544,9.4160490036,-2.4198782444,1.1464073658,0.43689134717,-0.660501003265,45,4.326,1.773,1.494,5,0,0,0,1.26497340202,1
68.55,-65,48.8733222593,2.29580119095,9.29589271545,-2.41433763504,1.03729915619,0.405621618032,-0.62825858593,45,4.326,1.773,1.494,5,0,0,0,1.1464073658,1
68.6,-65,48.8733244694,2.29580357274,9.17596149445,-2.40457057953,0.936783969402,0.375975519419,-0.594352424145,45,4.326,1.773,1.494,5,0,0,0,1.03729915619,1
68.65,-65,48.8733266596,2.29580590896,9.05661869049,-2.39134526253,0.844386816025,0.347899407148,-0.562542021275,45,4.326,1.773,1.494,5,0,0,0,0.936783969402,1
68.7,-65,48.8733288302,2.29580820254,8.93810272217,-2.37223553658,0.760006785393,0.321506232023,-0.528267204762,45,4.326,1.773,1.494,5,0,0,0,0.844386816025,1
68.75,-65,48.8733309851,2.29581047775,8.81997299194,-2.35141849518,-0.32708093524,-0.142124548554,-9.22703838348,45,4.326,1.773,1.494,5,0,0,0,0.760006785393,1
68.8,-65,48.8733330882,2.29581272055,8.70354270935,-2.33433818817,-1.1323376894,-0.504998922348,-7.27885198593,45,4.326,1.773,1.494,5,0,0,0,-0.32708093524,1
68.85,-65,48.8733351454,2.29581495434,8.58399295807,-2.40161585808,-1.70568263531,-0.781376242638,-5.55575704575,45,4.326,1.773,1.494,5,0,0,0,-1.1323376894,1
68.9,-65,48.8733371737,2.29581720964,8.46014690399,-2.46669888496,-2.09037637711,-0.985005557537,-4.05830001831,45,4.326,1.773,1.494,5,0,0,0,-1.70568263531,1
68.95,-65,48.8733391374,2.29581944539,8.33447933197,-2.52797842026,-1.85660779476,-0.901770591736,1.67377328873,45,4.326,1.773,1.494,5,0,0,0,-2.09037637711,1
69,-65,48.873341066,2.29582169124,8.20513057709,-2.58585596085,-1.8179475069,-0.911016464233,-0.184834510088,45,4.326,1.773,1.494,5,0,0,0,-1.85660779476,1
69.05,-65,48.8733429733,2.29582396223,8.07129478455,-2.63908910751,-1.73280954361,-0.897440612316,0.2676820755,45,4.326,1.773,1.494,5,0,0,0,-1.8179475069,1
69.1,-65,48.8733448085,2.29582619412,7.93687009811,-2.68697667122,-1.61463415623,-0.864921689034,0.649904549122,45,4.326,1.773,1.494,5,0,0,0,-1.73280954361,1
69.15,-65,48.8733465912,2.29582840501,7.80032873154,-2.73991632462,-1.48292827606,-0.822563767433,0.849850177765,45,4.326,1.773,1.494,5,0,0,0,-1.61463415623,1
69.2,-65,48.8733483284,2.29583059864,7.66101408005,-2.79701662064,-1.34215390682,-0.771948456764,1.016061306,45,4.326,1.773,1.494,5,0,0,0,-1.48292827606,1
69.25,-65,48.8733500249,2.29583277667,7.51815509796,-2.86224961281,-1.1973927021,-0.715252399445,1.13579070568,45,4.326,1.773,1.494,5,0,0,0,-1.34215390682,1
69.3,-65,48.8733516775,2.29583492998,7.37730026245,-2.82531261444,-1.05461990833,-0.654383122921,1.22078752518,45,4.326,1.773,1.494,5,0,0,0,-1.1973927021,1
69.35,-65,48.8733533159,2.29583709358,7.23588609695,-2.7901160717,-0.916333377361,-0.591128349304,1.24791228771,45,4.326,1.773,1.494,5,0,0,0,-1.05461990833,1
69.4,-65,48.8733548959,2.29583920437,7.09785747528,-2.75651144981,-0.782060563564,-0.524413704872,1.33219778538,45,4.326,1.773,1.494,5,0,0,0,-0.916333377361,1
69.45,-65,48.8733564324,2.29584127799,6.96631479263,-2.63950967789,-0.660111129284,-0.459583461285,1.30077302456,45,4.326,1.773,1.494,5,0,0,0,-0.782060563564,1
69.5,-65,48.8733579358,2.29584332407,6.84067296982,-2.52107048035,-0.548049509525,-0.395759642124,1.28057980537,45,4.326,1.773,1.494,5,0,0,0,-0.660111129284,1
69.55,-65,48.8733594095,2.29584534415,6.72081851959,-2.40284013748,-0.444882720709,-0.332856804132,1.2610090971,45,4.326,1.773,1.494,5,0,0,0,-0.548049509525,1
69.6,-65,48.8733608542,2.2958473361,6.60688066483,-2.28464126587,-0.350352227688,-0.271272748709,1.23481297493,45,4.326,1.773,1.494,5,0,0,0,-0.444882720709,1
69.65,-65,48.8733622697,2.29584929648,6.49898386002,-2.16796159744,-0.264315396547,-0.211521804333,1.20053601265,45,4.326,1.773,1.494,5,0,0,0,-0.350352227688,1
69.7,-65,48.8733636661,2.2958512371,6.39637374878,-2.05376219749,-0.186494275928,-0.154078796506,1.14970743656,45,4.326,1.773,1.494,5,0,0,0,-0.264315396547,1
69.75,-65,48.8733650625,2.29585318664,6.29871606827,-1.92080760002,-0.346242368221,-0.294955641031,-2.77105259895,45,4.326,1.773,1.494,5,0,0,0,-0.186494275928,1
69.8,-65,48.8733664075,2.29585507003,6.20973873138,-1.78918504715,-0.0806484818459,-0.0706990584731,4.50903129578,45,4.326,1.773,1.494,5,0,0,0,-0.346242368221,1
69.85,-65,48.873367737,2.2958569374,6.12799215317,-1.63874042034,-0.25055205822,-0.225516870618,-3.10371017456,45,4.326,1.773,1.494,5,0,0,0,-0.0806484818459,1
69.9,-65,48.8733690492,2.29585878685,6.04839420319,-1.59323227406,-0.180378705263,-0.166665628552,1.17793667316,45,4.326,1.773,1.494,5,0,0,0,-0.25055205822,1
69.95,-65,48.873370343,2.29586061697,5.97121620178,-1.54407835007,-0.230525135994,-0.218531131744,-1.03768014908,45,4.326,1.773,1.494,5,0,0,0,-0.180378705263,1
70,-65,48.8733716167,2.29586242397,5.89653730392,-1.4967045784,-0.139425128698,-0.135549366474,1.6630512476,45,4.326,1.773,1.494,5,0,0,0,-0.230525135994,1
70.05,-65,48.8733728758,2.29586421276,5.8240070343,-1.45149290562,-0.0520357489586,-0.0518590398133,1.67480766773,45,4.326,1.773,1.494,5,0,0,0,-0.139425128698,1
70.1,-65,48.8733741149,2.29586597344,5.75389862061,-1.40832269192,0.0255029760301,0.0260396413505,1.56480181217,45,4.326,1.773,1.494,5,0,0,0,-0.0520357489586,1
70.15,-65,48.8733753445,2.29586771852,5.68559408188,-1.36707055569,0.0933633521199,0.0976302176714,1.43285417557,45,4.326,1.773,1.494,5,0,0,0,0.0255029760301,1
70.2,-65,48.8733765794,2.29586946727,5.61824321747,-1.32759213448,0.152947574854,0.16378852725,1.30410802364,45,4.326,1.773,1.494,5,0,0,0,0.0933633521199,1
70.25,-65,48.8733777822,2.29587116493,5.55387592316,-1.28971219063,0.205180391669,0.224833667278,1.22317707539,45,4.326,1.773,1.494,5,0,0,0,0.152947574854,1
70.3,-65,48.8733789786,2.2958728468,5.49106502533,-1.25327563286,0.238235145807,0.267048090696,0.842323243618,45,4.326,1.773,1.494,5,0,0,0,0.205180391669,1
70.35,-65,48.873380156,2.29587449461,5.42987823486,-1.22922134399,0.256111055613,0.293582320213,0.533069610596,45,4.326,1.773,1.494,5,0,0,0,0.238235145807,1
70.4,-65,48.8733813237,2.29587612116,5.37018966675,-1.19841372967,0.257565587759,0.30184596777,0.165915593505,45,4.326,1.773,1.494,5,0,0,0,0.256111055613,1
70.45,-65,48.8733824852,2.29587773174,5.31119585037,-1.1800917387,0.244733065367,0.29321756959,-0.172598928213,45,4.326,1.773,1.494,5,0,0,0,0.257565587759,1
70.5,-65,48.8733836328,2.29587931631,5.25320386887,-1.1635235548,0.217315360904,0.266157835722,-0.542903959751,45,4.326,1.773,1.494,5,0,0,0,0.244733065367,1
70.55,-65,48.8733847713,2.2958808825,5.19563913345,-1.15339374542,0.176091730595,0.220485955477,-0.915079712868,45,4.326,1.773,1.494,5,0,0,0,0.217315360904,1
70.6,-65,48.8733859024,2.29588243448,5.13832378387,-1.14441692829,0.12058891356,0.154386565089,-1.31977760792,45,4.326,1.773,1.494,5,0,0,0,0.176091730595,1
70.65,-65,48.8733870205,2.2958839664,5.08147621155,-1.13625741005,0.0516752488911,0.0676499307156,-1.73364651203,45,4.326,1.773,1.494,5,0,0,0,0.12058891356,1
70.7,-65,48.8733881259,2.29588548092,5.02501344681,-1.12882244587,-0.0302075855434,-0.0404398106039,-2.1609621048,45,4.326,1.773,1.494,5,0,0,0,0.0516752488911,1
70.75,-65,48.8733892197,2.29588698229,4.96880435944,-1.12200844288,-0.126226499677,-0.172816708684,-2.64247536659,45,4.326,1.773,1.494,5,0,0,0,-0.0302075855434,1
70.8,-65,48.8733902932,2.29588846167,4.9132232666,-1.11570644379,-0.234327897429,-0.328058391809,-3.11643838882,45,4.326,1.773,1.494,5,0,0,0,-0.126226499677,1
70.85,-65,48.8733913509,2.2958899284,4.85797214508,-1.10980665684,-0.352862328291,-0.505133211613,-3.55721640587,45,4.326,1.773,1.494,5,0,0,0,-0.234327897429,1
70.9,-65,48.8733923975,2.29589139294,4.80271863937,-1.10412979126,-0.481427520514,-0.704729616642,-3.98920655251,45,4.326,1.773,1.494,5,0,0,0,-0.352862328291,1
70.95,-65,48.8733934422,2.2958928723,4.74689245224,-1.09847605228,-0.618381202221,-0.925843179226,-4.3519320488,45,4.326,1.773,1.494,5,0,0,0,-0.481427520514,1
71,-65,48.8733944486,2.29589431904,4.69239091873,-1.09260964394,-0.763090074062,-1.16781234741,-4.85232019424,45,4.326,1.773,1.494,5,0,0,0,-0.618381202221,1
71.05,-65,48.8733954348,2.29589576281,4.63819742203,-1.08621191978,-0.908065795898,-1.42016911507,-5.06011009216,45,4.326,1.773,1.494,5,0,0,0,-0.763090074062,1
71.1,-65,48.8733964047,2.29589721348,4.5840716362,-1.07878422737,-1.0523160696,-1.68165671825,-5.2143945694,45,4.326,1.773,1.494,5,0,0,0,-0.908065795898,1
71.15,-65,48.8733973453,2.29589865596,4.53075885773,-1.06934905052,-1.19437682629,-1.94939422607,-5.37321329117,45,4.326,1.773,1.494,5,0,0,0,-1.0523160696,1
71.2,-65,48.8733982664,2.29590010889,4.47840213776,-1.04469919205,-1.33262443542,-2.22025585175,-5.40827560425,45,4.326,1.773,1.494,5,0,0,0,-1.19437682629,1
71.25,-65,48.8733991628,2.29590156845,4.42941570282,-0.976816058159,-1.46588206291,-2.48910784721,-5.36516618729,45,4.326,1.773,1.494,5,0,0,0,-1.33262443542,1
71.3,-65,48.8734000354,2.29590304,4.39187717438,-0.747930824757,-1.60008215904,-2.75448346138,-5.29324960709,45,4.326,1.773,1.494,5,0,0,0,-1.46588206291,1
71.35,-65,48.87340088,2.29590452049,4.36592292786,-0.519459545612,-1.74055087566,-3.02088570595,-5.34079647064,45,4.326,1.773,1.494,5,0,0,0,-1.60008215904,1
71.4,-65,48.8734016992,2.29590601849,4.35137414932,-0.291427612305,-1.89146256447,-3.2912530899,-5.43499898911,45,4.326,1.773,1.494,5,0,0,0,-1.74055087566,1
71.45,-65,48.8734024961,2.29590754495,4.34813261032,-0.0638694912195,-2.05110526085,-3.55855226517,-5.36751270294,45,4.326,1.773,1.494,5,0,0,0,-1.89146256447,1
71.5,-65,48.8734032721,2.29590910883,4.35621261597,0.163152173162,-2.2224957943,-3.8233499527,-5.29985952377,45,4.326,1.773,1.494,5,0,0,0,-2.05110526085,1
71.55,-65,48.8734040217,2.29591070627,4.37554597855,0.389535576105,-2.40760087967,-4.08450984955,-5.24120903015,45,4.326,1.773,1.494,5,0,0,0,-2.2224957943,1
71.6,-65,48.8734047492,2.29591235469,4.40624046326,0.61510682106,-2.60810565948,-4.34005069733,-5.1048707962,45,4.326,1.773,1.494,5,0,0,0,-2.40760087967,1
71.65,-65,48.8734054466,2.29591404532,4.44800281525,0.839647591114,-2.82393670082,-4.58619642258,-4.93731212616,45,4.326,1.773,1.494,5,0,0,0,-2.60810565948,1
71.7,-65,48.8734061167,2.29591579563,4.50101900101,1.06270372868,-3.05689764023,-4.82136774063,-4.70310163498,45,4.326,1.773,1.494,5,0,0,0,-2.82393670082,1
71.75,-65,48.8734067636,2.29591763337,4.56596899033,1.28334462643,-3.31728363037,-5.05458450317,-4.5961856842,45,4.326,1.773,1.494,5,0,0,0,-3.05689764023,1
71.8,-65,48.8734073645,2.29591950776,4.64021444321,1.48837137222,-3.5727865696,-5.24480342865,-3.80760860443,45,4.326,1.773,1.494,5,0,0,0,-3.31728363037,1
71.85,-65,48.8734079237,2.29592144322,4.72220420837,1.64976644516,-3.82650732994,-5.40074777603,-3.13263750076,45,4.326,1.773,1.494,5,0,0,0,-3.5727865696,1
71.9,-65,48.8734084394,2.29592345048,4.80438327789,1.6497579813,-4.06126356125,-5.51909685135,-2.37172675133,45,4.326,1.773,1.494,5,0,0,0,-3.82650732994,1
71.95,-65,48.8734089043,2.29592551779,4.88636541367,1.64974939823,-4.26687765121,-5.59348201752,-1.49480628967,45,4.326,1.773,1.494,5,0,0,0,-4.06126356125,1
72,-65,48.8734093171,2.29592765772,4.96868944168,1.64974069595,-4.44067955017,-5.62473773956,-0.625490188599,45,4.326,1.773,1.494,5,0,0,0,-4.26687765121,1
72.05,-65,48.8734096711,2.29592985343,5.05087041855,1.64973187447,-4.56559705734,-5.60021114349,0.492013543844,45,4.326,1.773,1.494,5,0,0,0,-4.44067955017,1
72.1,-65,48.873409967,2.29593212943,5.13386058807,1.64972281456,-4.64244318008,-5.52382612228,1.51725482941,45,4.326,1.773,1.494,5,0,0,0,-4.56559705734,1
72.15,-65,48.8734101963,2.29593443324,5.21602058411,1.64971363544,-4.67555904388,-5.40712881088,2.34441328049,45,4.326,1.773,1.494,5,0,0,0,-4.64244318008,1
72.2,-65,48.8734103618,2.2959368004,5.29863119125,1.64970445633,-4.67256259918,-5.25783538818,2.98164486885,45,4.326,1.773,1.494,5,0,0,0,-4.67555904388,1
72.25,-65,48.8734104608,2.29593920783,5.38111782074,1.6496950388,-4.63636112213,-5.08189964294,3.5211789608,45,4.326,1.773,1.494,5,0,0,0,-4.67256259918,1
72.3,-65,48.8734104933,2.29594169678,5.46490335464,1.64968550205,-4.57711029053,-4.8880777359,3.81690573692,45,4.326,1.773,1.494,5,0,0,0,-4.63636112213,1
72.35,-65,48.8734104583,2.2959441796,5.54736995697,1.64967560768,-4.49026536942,-4.67756986618,4.21812105179,45,4.326,1.773,1.494,5,0,0,0,-4.57711029053,1
72.4,-65,48.8734103574,2.29594669547,5.62979364395,1.64966583252,-4.39076280594,-4.46282672882,4.30250501633,45,4.326,1.773,1.494,5,0,0,0,-4.49026536942,1
72.45,-65,48.8734101918,2.29594923488,5.71204948425,1.64965581894,-4.27585029602,-4.2419924736,4.43417787552,45,4.326,1.773,1.494,5,0,0,0,-4.39076280594,1
72.5,-65,48.8734099611,2.29595181233,5.79467916489,1.64964580536,-4.1492934227,-4.01817560196,4.47287845612,45,4.326,1.773,1.494,5,0,0,0,-4.27585029602,1
72.55,-65,48.8734096675,2.29595441309,5.87733268738,1.64963555336,-4.00992584229,-3.79123163223,4.53481149673,45,4.326,1.773,1.494,5,0,0,0,-4.1492934227,1
72.6,-65,48.8734093142,2.29595702153,5.95365667343,1.52858328819,-3.85168504715,-3.56342077255,4.56903553009,45,4.326,1.773,1.494,5,0,0,0,-4.00992584229,1
72.65,-65,48.8734089031,2.29595964153,6.02390003204,1.40732514858,-3.68000006676,-3.33824038506,4.51804447174,45,4.326,1.773,1.494,5,0,0,0,-3.85168504715,1
72.7,-65,48.8734084349,2.29596227859,6.088306427,1.28612911701,-3.49497199059,-3.11453056335,4.47380113602,45,4.326,1.773,1.494,5,0,0,0,-3.68000006676,1
72.75,-65,48.8734079164,2.29596490934,6.14644002914,1.16524970531,-3.29851174355,-2.89337348938,4.44095373154,45,4.326,1.773,1.494,5,0,0,0,-3.49497199059,1
72.8,-65,48.8734073472,2.29596754904,6.19871759415,1.04493451118,-3.09585595131,-2.6777074337,4.31810522079,45,4.326,1.773,1.494,5,0,0,0,-3.29851174355,1
72.85,-65,48.8734067214,2.29597023166,6.24578475952,0.925430953503,-2.88823628426,-2.46699714661,4.14903068542,45,4.326,1.773,1.494,5,0,0,0,-3.09585595131,1
72.9,-65,48.8734060636,2.29597286462,6.28617715836,0.807004570961,-2.67186808586,-2.25827145576,4.18069839478,45,4.326,1.773,1.494,5,0,0,0,-2.88823628426,1
72.95,-65,48.8734053688,2.29597548478,6.3206076622,0.689853847027,-2.46235847473,-2.06272435188,3.92662024498,45,4.326,1.773,1.494,5,0,0,0,-2.67186808586,1
73,-65,48.8734046373,2.2959781035,6.34933853149,0.574216187,-2.25295591354,-1.87357211113,3.78889346123,45,4.326,1.773,1.494,5,0,0,0,-2.46235847473,1
73.05,-65,48.8734038754,2.29598070903,6.37234401703,0.460304051638,-2.04818177223,-1.69357812405,3.61074471474,45,4.326,1.773,1.494,5,0,0,0,-2.25295591354,1
73.1,-65,48.8734030871,2.29598329848,6.38972520828,0.348376691341,-1.84927523136,-1.52277755737,3.43367028236,45,4.326,1.773,1.494,5,0,0,0,-2.04818177223,1
73.15,-65,48.8734022704,2.29598588837,6.40169763565,0.238741546869,-1.65778613091,-1.3614885807,3.2274992466,45,4.326,1.773,1.494,5,0,0,0,-1.84927523136,1
73.2,-65,48.8734014178,2.29598850947,6.41455841064,0.252679616213,-1.47635388374,-1.20874321461,3.00873279572,45,4.326,1.773,1.494,5,0,0,0,-1.65778613091,1
73.25,-65,48.8734005593,2.29599107808,6.42803859711,0.269366055727,-1.30217957497,-1.06250584126,2.93006014824,45,4.326,1.773,1.494,5,0,0,0,-1.47635388374,1
73.3,-65,48.8733996828,2.29599364043,6.44246149063,0.28845512867,-1.14132511616,-0.927678048611,2.70137834549,45,4.326,1.773,1.494,5,0,0,0,-1.30217957497,1
73.35,-65,48.8733987837,2.29599621651,6.45804691315,0.30965295434,-0.990340709686,-0.80148679018,2.51035380363,45,4.326,1.773,1.494,5,0,0,0,-1.14132511616,1
73.4,-65,48.8733978796,2.29599876306,6.47461557388,0.332685291767,-0.847802937031,-0.68290579319,2.38363456726,45,4.326,1.773,1.494,5,0,0,0,-0.990340709686,1
73.45,-65,48.8733969597,2.29600131705,6.49245929718,0.357232153416,-0.716164529324,-0.573888897896,2.18409466743,45,4.326,1.773,1.494,5,0,0,0,-0.847802937031,1
73.5,-65,48.8733960307,2.29600386596,6.51154327393,0.382984817028,-0.593058824539,-0.472575813532,2.03430891037,45,4.326,1.773,1.494,5,0,0,0,-0.716164529324,1
73.55,-65,48.8733950869,2.29600643025,6.53205871582,0.409686684608,-0.478968650103,-0.379340738058,1.86260139942,45,4.326,1.773,1.494,5,0,0,0,-0.593058824539,1
73.6,-65,48.8733941395,2.29600898461,6.55382347107,0.437055915594,-0.372706204653,-0.293264001608,1.72896742821,45,4.326,1.773,1.494,5,0,0,0,-0.478968650103,1
73.65,-65,48.8733931823,2.29601155036,6.57702064514,0.464811503887,-0.275196522474,-0.215033739805,1.56779623032,45,4.326,1.773,1.494,5,0,0,0,-0.372706204653,1
73.7,-65,48.8733922189,2.29601412206,6.60159397125,0.492641270161,-0.185299694538,-0.143722653389,1.42976856232,45,4.326,1.773,1.494,5,0,0,0,-0.275196522474,1
73.75,-65,48.8733912493,2.29601670345,6.6275510788,0.520172595978,-0.103004083037,-0.0792704001069,1.29168617725,45,4.326,1.773,1.494,5,0,0,0,-0.185299694538,1
73.8,-65,48.8733902588,2.29601933701,6.6552939415,0.547097146511,-0.0279543213546,-0.021334534511,1.1425293684,45,4.326,1.773,1.494,5,0,0,0,-0.103004083037,1
73.85,-65,48.8733892776,2.29602194568,6.68396902084,0.57335883379,0.0412090457976,0.0311811342835,1.05005478859,45,4.326,1.773,1.494,5,0,0,0,-0.0279543213546,1
73.9,-65,48.8733882945,2.29602456254,6.71387386322,0.598929822445,0.10258307308,0.0769294276834,0.916227519512,45,4.326,1.773,1.494,5,0,0,0,0.0412090457976,1
73.95,-65,48.8733873082,2.29602719323,6.74502134323,0.6237616539,0.157382488251,0.116935119033,0.8011277318,45,4.326,1.773,1.494,5,0,0,0,0.10258307308,1
74,-65,48.8733863182,2.29602984148,6.77740526199,0.647792160511,0.206016987562,0.151607915759,0.693555235863,45,4.326,1.773,1.494,5,0,0,0,0.157382488251,1
74.05,-65,48.8733853285,2.29603249918,6.81087303162,0.671001851559,0.248795613647,0.181289568543,0.595076262951,45,4.326,1.773,1.494,5,0,0,0,0.206016987562,1
74.1,-65,48.8733843302,2.29603519154,6.84568977356,0.693332672119,0.285887807608,0.206199213862,0.496028006077,45,4.326,1.773,1.494,5,0,0,0,0.248795613647,1
74.15,-65,48.8733833487,2.29603785193,6.88093233109,0.714750289917,0.317784309387,0.226858273149,0.41897302866,45,4.326,1.773,1.494,5,0,0,0,0.285887807608,1
74.2,-65,48.8733823377,2.29604060714,6.91822195053,0.735170900822,0.344268202782,0.243117794394,0.320544838905,45,4.326,1.773,1.494,5,0,0,0,0.317784309387,1
74.25,-65,48.8733813378,2.29604334857,6.95604610443,0.754585921764,0.366519719362,0.256020516157,0.257403433323,45,4.326,1.773,1.494,5,0,0,0,0.344268202782,1
